"course_id","similar_course_id","score"
"ARMENIA 105B","ARMENIA 104B","0.94458463176693708"
"ARMENIA 105B","ARMENIA 102B","0.92704013931014762"
"ARMENIA 105B","ARMENIA 101B","0.79509325650233631"
"LIFESCI 2","LIFESCI 1","0.10076795665431977"
"LIFESCI 3","MCD BIO 30H","0.1527344173378585"
"LIFESCI 3","PHYSCI 5","0.10534808344719443"
"LIFESCI 3","LIFESCI 1","0.10264204197026923"
"PSYCH 130","PSYCH 133A","0.12775305868550271"
"PSYCH 131","PSYCH 125B","0.23594413647772441"
"IRANIAN CM163","AN N EA CM163","0.87107592970623249"
"IRANIAN CM163","IRANIAN M110C","0.14634743352042118"
"IRANIAN CM163","HIST M110C","0.12398351585672869"
"IRANIAN CM163","HIST M103B","0.10311114797992725"
"PHYSICS 190","SOC THT 190A","0.46099258086345413"
"PHYSICS 190","ART 190","0.44664272409473915"
"PHYSICS 190","PSYCH 184A","0.38013791230648863"
"INF STD 10","INF STD 30","0.16234582804241821"
"INF STD 10","INF STD 20","0.1344845829426029"
"COMPTNG 16","COM SCI 31","0.15791632276005477"
"COMPTNG 16","COMPTNG 10B","0.14775461051908134"
"COMPTNG 16","MECH&AE M20","0.10745456404646997"
"NEURBIO M171","PHYSCI M171","0.60943882171315678"
"ART 190","SOC THT 190A","0.5886802037200124"
"ART 190","PHYSICS 190","0.44664272409473915"
"ART 190","PSYCH 184A","0.33270534143575359"
"MUSC 163W","MUSC 63W","0.1132036447171426"
"LBR&WS M114C","POL SCI M180A","0.93844565283970816"
"LBR&WS M114C","AF AMER M103B","0.11931279082361233"
"LBR&WS M114C","AF AMER M110B","0.11684345538355216"
"LBR&WS M114C","POL SCI 116B","0.11402356802066409"
"PHYSICS 1A","PHYSICS 12","0.13720260962095987"
"ENVIRON 170","EPS SCI 193B","0.16496089068377487"
"POL SCI 169","POL SCI 186","0.35165237168406249"
"POL SCI 169","SOCIOL 173","0.21838674151319873"
"POL SCI 169","POL SCI 139","0.18629206541789228"
"POL SCI 169","POL SCI 124C","0.15586150193708009"
"POL SCI 169","POL SCI 154B","0.1105796339857907"
"POL SCI 169","SOCIOL 180B","0.10568462749713919"
"PHYSCI M180B","PHYSCI CM103","0.14761130358316124"
"EPS SCI C107","EPS SCI 101","0.20579837805355294"
"WL ARTS C159","HNRS 130","0.15244723617446498"
"WL ARTS C159","HLT POL 140","0.1383674063792136"
"MSC HST 101","ETHNMUS C178","0.1252683854667529"
"COM SCI 172","COM SCI 174A","0.18455942239144263"
"ECON 106E","ECON 185","0.24621033944813628"
"ECON 106E","ECON 148","0.13772238814518478"
"ECON 106E","ECON 173A","0.13130920739308705"
"ECON 106E","ECON 170","0.12570805614546152"
"HIST 136B","HIST 121E","0.20727047284660102"
"HIST 136B","HIST 141B","0.16513073508727882"
"HIST 136B","HIST 174B","0.15832689131378555"
"HIST 136B","HIST 162A","0.14066304779746697"
"HIST 136B","HIST 111C","0.13321043225744392"
"HIST 136B","HIST 114B","0.13049178668372877"
"EPS SCI 1","EPS SCI 16","0.10653954189284183"
"MUSC 60BW","MUSC 160BW","0.11360949033354849"
"A&O SCI 2","A&O SCI 3","0.13255271498766164"
"ECON 170","ECON 106E","0.12570805614546152"
"MUSC 161DW","MUSC 61DW","0.11360949033354849"
"KOREA 50","JAPAN 50","0.14601233277024628"
"C&EE M166","ENV HLT M166","0.81896377709585177"
"CHIN 103","CHIN 150B","0.13600566312601367"
"AF AMER M110B","ETHNMUS M110B","0.89495671015082012"
"AF AMER M110B","AF AMER M114C","0.20833137399377658"
"AF AMER M110B","AF AMER M103B","0.14674541974948177"
"AF AMER M110B","AF AMER M104B","0.14228060756708646"
"AF AMER M110B","LBR&WS M114C","0.11684345538355216"
"MUSC 188SB","GENDER 188SB","0.45177359202882539"
"MUSC 188SB","PSYCH 188SB","0.44897575503578135"
"MUSC 188SB","EPIDEM 188SB","0.44438434713079078"
"THEATER 173A","THEATER C156F","0.15470394586733305"
"THEATER 173A","THEATER 172","0.11149750508637532"
"THEATER 173B","THEATER C156F","0.17090282914726793"
"THEATER 173B","THEATER 172","0.14477798665262409"
"ETHNMUS 175","ETHNMUS M110B","0.2068230501155916"
"ETHNMUS 175","ETHNMUS 188","0.19385032516533746"
"ETHNMUS 175","ETHNMUS C122B","0.1478803090370116"
"ETHNMUS 175","ETHNMUS M111","0.14342677362393524"
"ETHNMUS 175","ETHNMUS C165","0.12269720294295577"
"HIST 121E","HIST 127C","0.2590358612600282"
"HIST 121E","HIST 136B","0.20727047284660102"
"HIST 121E","HIST 139A","0.18741006666327545"
"HIST 121E","HIST 168B","0.10724841031332791"
"HIST 121E","HIST 154","0.10138659796354287"
"HIST 174B","HIST 136B","0.15832689131378555"
"JEWISH M181SL","JEWISH M182B","0.2195749545161863"
"JEWISH M181SL","JEWISH M144","0.14005005796482703"
"JEWISH M181SL","HIST M182B","0.11880648196046159"
"MUSC 164BW","MUSC 64BW","0.11360949033354849"
"ENGL M191C","ASIA AM M191F","0.45077778070946001"
"ECON 106V","ECON 185","0.17884197727731807"
"SPAN 7B","SPAN 2","0.64402528215379917"
"SPAN 7B","SPAN 1","0.64402528215379917"
"SPAN 7B","SPAN 5","0.48032954695993912"
"SPAN 7B","SPAN 4","0.48032954695993912"
"SPAN 7B","PORTGSE 2","0.15804740492098712"
"SPAN 7B","SPAN 11A","0.1013621328908018"
"SPAN 7A","SPAN 3","0.68595600893752928"
"SPAN 7A","SPAN 2","0.68595600893752928"
"SPAN 7A","SPAN 1","0.68595600893752928"
"SPAN 7A","SPAN 5","0.36633443533919952"
"SPAN 7A","SPAN 4","0.36633443533919952"
"SPAN 7A","PORTGSE 2","0.17515261006608845"
"LIFESCI 1","LIFESCI 15","0.12860683967510317"
"MGMT 195","PSYCH 195A","0.31022992932422622"
"MGMT 195","HIST 195CE","0.16030751491308032"
"SOCIOL 189","PSYCH 189","0.87635848139150407"
"SOCIOL 189","EE BIOL 189","0.73762998519047096"
"SOCIOL 189","COMM ST 89","0.11482498793690295"
"ANTHRO 167","SOCIOL 180B","0.26322031101778598"
"MAT SCI 104","BIOENGR C139A","0.10722627485585529"
"MUSC 62DW","MUSC 162DW","0.11360949033354849"
"MCD BIO 104AL","MIMG 109AL","0.42361852138830625"
"MCD BIO 104AL","MCD BIO 144","0.29715790495042066"
"MCD BIO 104AL","MCD BIO 138","0.14978327558678867"
"MCD BIO 104AL","MIMG CM156","0.12652695385079019"
"JAPAN 154","JAPAN CM160","0.41015248285025518"
"JAPAN 154","JAPAN 105B","0.30580676018946651"
"JAPAN 154","JAPAN 174","0.22957883860744194"
"JAPAN 154","RELIGN M161B","0.14623999945799285"
"JAPAN 154","JAPAN C159","0.1382814504509412"
"ASIA AM 187B","ASIA AM 187C","0.37254327919418961"
"ASIA AM 187B","ASIA AM 103","0.25794925915067868"
"ASIA AM 187B","ASIA AM M119","0.16361715330898566"
"ASIA AM 187B","ASIA AM 132A","0.16288614816277655"
"ASIA AM 187B","ASIA AM 133","0.14771242796307815"
"ASIA AM 187B","ASIA AM 167","0.13956432242602182"
"ASIA AM 187C","ASIA AM 187B","0.37254327919418961"
"ASIA AM 187C","ASIA AM M119","0.31688239222418463"
"ASIA AM 187C","LBR&WS M119","0.21818091718630336"
"ASIA AM 187C","ASIA AM 103","0.21335966986285224"
"ASIA AM 187C","ASIA AM 167","0.18939822340131796"
"ASIA AM 187C","ASIA AM 132A","0.17318418582178158"
"C&EE 121","C&EE 128L","0.13844639381676188"
"SOCIOL 191D","COMM ST 191E","0.10298546994780555"
"PSYCH 135","PSYCH 150","0.16186161212550532"
"PSYCH 135","PSYCH 137C","0.14247977746573645"
"PSYCH 135","PSYCH 188B","0.14113329113869913"
"PSYCH 135","PSYCH 133A","0.12511686046402981"
"PSYCH 135","COMM ST 156","0.10359141997806945"
"ENGL M105B","ENGL M105E","0.11649501925557962"
"ENGL M105B","CHICANO M105E","0.10387918558023404"
"ENGL M105E","CHICANO M105E","0.53134877353790444"
"ENGL M105E","ENGL M105B","0.11649501925557962"
"ENGL M105E","ENGL M107B","0.11173944786731668"
"ENGL M105E","ENGL M107A","0.10747413377153278"
"CHEM 99","PSYCTRY 99","0.473136789381012"
"ENGL 180","ENGL 181C","0.18219576789937147"
"ENGL 180","ENGL 182B","0.16732867402760571"
"ENGL 180","ENGL 184","0.15204005920625718"
"ENGL 184","ENGL 180","0.15204005920625718"
"ENGL 184","ENGL 182B","0.14179172195381273"
"ENGL 184","ENGL 180R","0.13143927949336934"
"SOC WLF M108","SOC WLF M104C","0.31718360999039935"
"SOC WLF M108","GRNTLGY M104C","0.26631071909550869"
"SOC WLF M108","CHICANO M106B","0.14492476814809294"
"SOC WLF M108","GENDER M104C","0.14168074775828152"
"MCD BIO 192B","CHEM 192D","0.19034304592834775"
"MCD BIO 192B","CHEM 192C","0.19034304592834775"
"MCD BIO 192B","ENGL M192","0.18111586015066267"
"MCD BIO 192B","ENVIRON M192","0.15918043932831627"
"MCD BIO 192B","ARTS ED M192","0.14273467635173059"
"MCD BIO 192B","ARTS ED M192SL","0.11501994473099764"
"ENGR 111","ENGR 112","0.35221264865078034"
"ENGR 111","ENGR 113","0.12420762929314486"
"ENGR 112","ENGR 111","0.35221264865078034"
"ENGR 112","ENGR 113","0.11532858714591274"
"ENGR 112","MGMT 162","0.11409573658423697"
"ENGR 112","MGMT 160","0.10941245395398881"
"ENGR 113","ENGR 111","0.12420762929314486"
"ENGR 113","ENGR 112","0.11532858714591274"
"STATS C180","STATS 130","0.16377519070084745"
"GENDER M105C","GENDER M107B","0.25513131700982045"
"SOCIOL 1","SOCIOL 51","0.1725382433297695"
"ETHNMUS 92","WL ARTS 78","0.44210759559838941"
"ETHNMUS 92","ETHNMUS 162","0.18780058305951106"
"COMPTNG 20A","COMPTNG 40A","0.21472106789586357"
"HIST 21","HIST 1B","0.11865595199957964"
"HIST 21","HIST 13B","0.11677675240913468"
"EDUC M182A","AF AMER M182A","0.7685214611741944"
"ETHNMUS M110B","AF AMER M110B","0.89495671015082012"
"ETHNMUS M110B","ETHNMUS 175","0.2068230501155916"
"ETHNMUS M110B","ETHNMUS C122B","0.17339725873451733"
"JEWISH M144","M E STD M144","0.89377973236357167"
"JEWISH M144","JEWISH M182B","0.16173729173967075"
"JEWISH M144","JEWISH M181SL","0.14005005796482703"
"MUSC 61AW","MUSC 161AW","0.11360949033354849"
"FILM TV 51","DESMA 8","0.11763730226390469"
"FILM TV 52","FILM TV 6A","0.10407695557783375"
"PHYSICS 180Q","PHYSICS 188B","0.1608432166935459"
"WL ARTS 22","WL ARTS M23","0.18021779582700606"
"DANCE C115","THEATER 128A","0.12448962005757933"
"DANCE C115","DANCE C109A","0.11444848108080005"
"HIST M181SL","HIST M182B","0.219574954516189"
"HIST M181SL","HIST 161","0.13107944086197923"
"HIST M181SL","JEWISH M182B","0.11880648196046159"
"HIST M181SL","HIST 111B","0.10695004542659381"
"HIST M181SL","RELIGN M182B","0.1035870015172905"
"KOREA 2A","KOREA 50","0.6737348637470173"
"PSYCTRY 99","CHEM 99","0.473136789381012"
"HIST 168B","HIST 154","0.17740697544973488"
"HIST 168B","HIST 138C","0.11351891781729154"
"HIST 168B","HIST 121E","0.10724841031332791"
"HIST 168B","HIST 111C","0.10579652318363598"
"HIST 168B","SOCIOL 182","0.10252638419578648"
"POL SCI 119","POL SCI 186","0.20391473991155359"
"POL SCI 119","POL SCI 116B","0.19898339234314172"
"POL SCI 119","POL SCI M180A","0.18263672556923896"
"POL SCI 119","POL SCI 139","0.15393581724538033"
"POL SCI 119","POL SCI 169","0.14455353822473288"
"POL SCI 119","POL SCI 111B","0.11502484793253494"
"SPAN M165SL","CHICANO M167SL","0.98922380615586825"
"ARMENIA 106B","ARMENIA 105B","0.86952410344247177"
"ARMENIA 106B","ARMENIA 102B","0.74804344427717895"
"ARMENIA 106B","ARMENIA 101B","0.72752617169241496"
"ARMENIA 106B","ARMENIA 104B","0.63016795910606915"
"EPS SCI 103A","EPS SCI C107","0.15775925050422268"
"EPS SCI 103A","EPS SCI 101","0.14316618384580554"
"ECON 148","ECON 106E","0.13772238814518478"
"ECON 148","POL SCI 169","0.12402241391075827"
"MATH 131B","PHYSICS 131","0.14104867545626451"
"MATH 131B","PHYSICS 132","0.13989561588789765"
"ECON 141","ECON 185","0.16115995512105635"
"GENDER CM170","COM LIT CM170","0.73119608404831093"
"HIST 111B","HIST 161","0.17102332204766035"
"HIST 111B","HIST M104C","0.13003736123980711"
"HIST 111B","HIST 111C","0.11283018828398479"
"HIST 111B","HIST M181SL","0.10695004542659381"
"HIST 111C","HIST 138C","0.25984016352339867"
"HIST 111C","HIST 114B","0.19743992891511447"
"HIST 111C","HIST 136B","0.13321043225744392"
"HIST 111C","HIST M104C","0.13141754958610016"
"HIST 111C","COMM ST 105","0.11296479995990293"
"HIST 111C","HIST 111B","0.11283018828398479"
"AF AMER M104B","AF AMER M110B","0.14228060756708646"
"AF AMER M104B","AF AMER M103B","0.1274726253737857"
"PSYCH 133E","PSYCH 120B","0.20937179590919761"
"HNRS M179","COMM ST M169","0.98056372347030085"
"PSYCH 133A","PSYCH 130","0.12775305868550271"
"PSYCH 133A","PSYCH 135","0.12511686046402981"
"PSYCH 133A","PHYSCI 135","0.10465406754480164"
"CH ENGR 108A","CH ENGR 102A","0.19764313854815488"
"PSYCH 120A","PSYCH 120B","0.10326185793448409"
"VIETMSE 2A","VIETMSE 40","0.20175470457179726"
"GEOG 4","GEOG 5","0.12146769346218576"
"GEOG 4","GEOG 7","0.10451484330772068"
"GEOG 5","GEOG 4","0.12146769346218576"
"GEOG 5","GEOG 1","0.10359193604986813"
"GEOG 7","GEOG 4","0.10451484330772068"
"ETHNMUS 162","WL ARTS 178","0.48409010807861702"
"ETHNMUS 162","ETHNMUS 92","0.18780058305951106"
"GEOG 1","GEOG 5","0.10359193604986813"
"SCAND 187FL","SCAND C171","0.10362160596351788"
"EL ENGR 113DA","EL ENGR 180DA","0.20913802891442315"
"KOREA CM120","LING M177","0.89195302892221784"
"KOREA CM120","KOREA 180A","0.33478007150048195"
"KOREA CM120","KOREA 183","0.22176499226510366"
"KOREA CM120","ASIA AM 132A","0.12565843135014804"
"RELIGN M182B","HIST M182B","0.94352292360060064"
"RELIGN M182B","JEWISH M182B","0.80553768012718419"
"RELIGN M182B","HIST M181SL","0.1035870015172905"
"MATH 3B","MECH&AE 82","0.10561355626375381"
"POL SCI 141E","POL SCI 172","0.10383768070256516"
"KOREA 177","KOREA 180A","0.41349818649434383"
"KOREA 177","KOREA CM120","0.26880340517088941"
"KOREA 177","KOREA 183","0.12230997219079129"
"KOREA 177","LING M177","0.11988000571339047"
"MATH 3C","MECH&AE 82","0.11097120407189838"
"COM SCI 33","COM SCI 31","0.14593869693232742"
"COM SCI 33","COM SCI M51A","0.13806930169895618"
"COM SCI 33","MECH&AE 94","0.12531805462814244"
"COM SCI 32","COM SCI 31","0.76993420933643042"
"COM SCI 32","MECH&AE M20","0.19776341000820954"
"COM SCI 32","C&EE M20","0.16360534832369361"
"COM SCI 31","COM SCI 32","0.76993420933643042"
"COM SCI 31","MECH&AE M20","0.41078315369108526"
"COM SCI 31","C&EE M20","0.3398319281728886"
"COM SCI 31","COMPTNG 10A","0.33602784685637277"
"COM SCI 31","COM SCI 33","0.14593869693232742"
"MUSC 161EW","MUSC 61EW","0.11331011713736122"
"ASIA AM M191F","ENGL M191C","0.45077778070946001"
"ASIA AM M191F","ASIA AM M114","0.13689261862168126"
"ASIA AM M191F","GENDER CM170","0.10654507332316078"
"MGMT 160","MGMT 162","0.34799626372784831"
"MGMT 160","MGMT 167","0.11429525652639298"
"MGMT 160","ENGR 112","0.10941245395398881"
"MGMT 161","MGMT 108","0.14031404544298512"
"MGMT 161","ECON 185","0.12623124881326245"
"MGMT 161","MGMT 121","0.1123941191892972"
"MGMT 162","MGMT 160","0.34799626372784831"
"MGMT 162","ENGR 112","0.11409573658423697"
"MGMT 167","ECON 173A","0.16703598620000873"
"MGMT 167","MGMT 160","0.11429525652639298"
"ART 147","ART 150","0.1768186207572976"
"DIS STD 138SL","DIS STD M139","0.52283317038909161"
"DIS STD 138SL","PSYCH M139","0.22470116977196058"
"BIOENGR CM186","BIOENGR CM103","0.14121310595975903"
"IRANIAN M110C","HIST M110C","0.74189750603006566"
"IRANIAN M110C","IRANIAN CM163","0.14634743352042118"
"HLT POL 140","WL ARTS C159","0.1383674063792136"
"ANTHRO 156","HIST M142C","0.13015077187437185"
"ANTHRO 150","ANTHRO 139","0.17435720619854994"
"ANTHRO 150","ANTHRO 135A","0.143013688072753"
"ANTHRO 150","ANTHRO 156","0.12454738263684491"
"ANTHRO 150","SOCIOL 182","0.11273300804979298"
"STATS M171","GEOG M171","0.82845938913071415"
"STATS 10","STATS 13","0.43450676160805141"
"PSYCH 100A","PSYCH 152","0.10688365567186567"
"INF STD 188SB","PSYCH 188SB","0.80379678188476456"
"INF STD 188SB","GENDER 188SB","0.62040556295386307"
"INF STD 188SB","EPIDEM 188SB","0.54788064091685851"
"THEATER 135E","THEATER 134E","0.87474717018832215"
"THEATER 135E","THEATER 134B","0.74669280433565832"
"THEATER 135E","THEATER 124D","0.21743715620485959"
"THEATER 135E","THEATER 124A","0.1669470253429764"
"THEATER 135E","THEATER 172","0.1592211722558125"
"MUSC 63W","MUSC 163W","0.1132036447171426"
"AF AMER 188A","LBR&WS 188","0.26199894074803071"
"AF AMER 188A","CHICANO 188","0.16602889715084951"
"AF AMER 188A","PSYCH 188A","0.13935860054723537"
"AF AMER 188A","SOC GEN 188","0.11250703964648824"
"ASIA AM 103","ASIA AM 187B","0.25794925915067868"
"ASIA AM 103","ASIA AM 187C","0.21335966986285224"
"ASIA AM 103","ASIA AM 167","0.16849130501658777"
"ASIA AM 103","ASIA AM M119","0.1651257255482427"
"ASIA AM 103","ASIA AM 132A","0.1286092685042316"
"ASIA AM 103","LBR&WS M119","0.12052269658480934"
"AERO ST 20B","AERO ST 1B","0.85082770517246709"
"AN N EA M110C","HIST M110C","0.91507862726767508"
"AN N EA M110C","AN N EA M103B","0.16720494902086822"
"AN N EA M110C","HIST M103B","0.11977942699711727"
"ASTR 3","ASTR 5","0.26827879057490805"
"ASTR 3","ASTR 6","0.1906687466018433"
"ASTR 5","ASTR 3","0.26827879057490805"
"ASTR 5","ASTR 6","0.16818298534971829"
"ASTR 6","ASTR 3","0.1906687466018433"
"ASTR 6","ASTR 5","0.16818298534971829"
"EDUC 143","ASIA AM M168","0.12573407108945234"
"EDUC 143","CHICANO M118","0.12391818203633233"
"EDUC 143","EDUC 162","0.11357715277397154"
"EDUC 143","AF AMER M118","0.10681440111691876"
"EDUC 143","AM IND M118","0.10383665798915473"
"ARTS ED M192SL","MCD BIO 192B","0.11501994473099764"
"ARTS ED M192SL","ENGL M192","0.11000525010375525"
"KOREA C105B","KOREA CM120","0.5811838489431348"
"KOREA C105B","KOREA 180A","0.44706632290324566"
"KOREA C105B","LING M177","0.25919434721275086"
"KOREA C105B","KOREA 183","0.2573112653620086"
"KOREA C105B","KOREA 104B","0.1834664039859612"
"KOREA C105B","ASIA AM 132A","0.13464772535095978"
"AERO ST 140B","NAV SCI 102B","0.11545587975356407"
"ETHNMUS M111","AF AMER M111","0.89495671015082012"
"ETHNMUS M111","ETHNMUS 175","0.14342677362393524"
"ETHNMUS M111","ETHNMUS C165","0.11808536134108705"
"ETHNMUS M116","CHICANO M116","0.57803082373755521"
"LATIN 110","LATIN 131","0.47331604384973974"
"SOCIOL M72B","GENDER 10","0.14238424238935396"
"ANTHRO 19","SOCIOL 19","0.45421430589669537"
"ANTHRO 19","WL ARTS 19","0.28277857718715493"
"ANTHRO 19","COMM ST 19","0.20412934671369506"
"ANTHRO 19","HNRS 19","0.19253977828507884"
"ANTHRO 19","ECON 19","0.15585738437915922"
"ANTHRO 19","PSYCH 19","0.14329728269829503"
"MUSC 162CW","MUSC 62CW","0.11331011713736122"
"EL ENGR 102","MATH 135","0.14006054398306508"
"EL ENGR 102","PHYSICS 132","0.10430013526021885"
"PORTGSE 2","SPAN 3","0.57037734615154889"
"PORTGSE 2","SPAN 2","0.57037734615154889"
"PORTGSE 2","SPAN 1","0.57037734615154889"
"PORTGSE 2","PORTGSE 11B","0.51992635771901252"
"PORTGSE 2","PORTGSE 11A","0.51992635771901252"
"PORTGSE 2","SPAN 7A","0.17515261006608845"
"CHEM C115B","CHEM C113B","0.16104450723357078"
"CHEM C115B","PHYSICS 115C","0.14194404349176154"
"CHEM C115B","PHYSICS 180Q","0.12269119604249117"
"THEATER 30","THEATER 35B","0.13047227261381431"
"THEATER 30","THEATER 1B","0.11320214733969997"
"THEATER 30","THEATER 34B","0.11226721954910845"
"PSYCH C194D","PSYCH 192","0.72405909001516722"
"PSYCH C194D","MIMG 192","0.14506110434249339"
"PSYCH C194D","CHEM 192D","0.10814880610048651"
"PSYCH C194D","CHEM 192C","0.10814880610048651"
"EDUC 196D","EDUC 196C","0.8572527443437099"
"HIST M194DC","COMM ST M191DC","0.90716793252966521"
"EDUC 196C","EDUC 196D","0.8572527443437099"
"AF AMER M158B","HIST M150B","0.91908636707482594"
"AF AMER M158B","AF AMER M103B","0.1086719887652077"
"CHIN 150B","CHIN 103","0.13600566312601367"
"GENDER M104C","SOC WLF M104C","0.89336739538698096"
"GENDER M104C","GRNTLGY M104C","0.8913809801053354"
"GENDER M104C","CHICANO M106B","0.88160683609340496"
"GENDER M104C","GRNTLGY M108","0.14471984246520181"
"GENDER M104C","SOC WLF M108","0.14168074775828152"
"HIST M151B","HIST 141B","0.11872205484781549"
"THEATER 34B","THEATER 1B","0.67250582203821163"
"THEATER 34B","THEATER 35B","0.44184507430178066"
"THEATER 34B","THEATER 134B","0.18968564290018963"
"THEATER 34B","THEATER 28E","0.18567642775921558"
"THEATER 34B","THEATER 28D","0.18567642775921558"
"THEATER 34B","THEATER 28B","0.18567642775921558"
"EPS SCI 154","EPS SCI 101","0.11017019786997187"
"FILM TV 6A","FILM TV 106B","0.16604082029479383"
"FILM TV 6A","COMM ST 10","0.11929124425417123"
"ENGL M192","ENVIRON M192","0.65388901191264726"
"ENGL M192","MCD BIO 192B","0.18111586015066267"
"ENGL M192","ARTS ED M192","0.1369004782772488"
"ENGL M192","ENGL 110B","0.11603161186982885"
"ENGL M192","ARTS ED M192SL","0.11000525010375525"
"ENGL M192","CHEM 192D","0.10048879440631309"
"FILM TV 102B","FILM TV 178","0.15263551187708707"
"ENGL 19","SOCIOL 19","0.30236681242947783"
"ENGL 19","WL ARTS 19","0.24083429958979333"
"ENGL 19","HNRS 19","0.13911478502376132"
"ENGL 19","THEATER 19","0.13385153623264168"
"ENGL 19","ANTHRO 19","0.12618394412618553"
"ENGL 19","POL SCI 19","0.11475174875923182"
"GENDER CM143","WL ARTS CM140","0.93364568223147004"
"ETHNMUS 71IW","ETHNMUS 92","0.13949270628703073"
"MUSC 161BW","MUSC 61BW","0.11360949033354849"
"STATS 13","STATS 10","0.43450676160805141"
"ART 137","THEATER 172","0.13393369263716234"
"KOREA 2","KOREA 50","0.31534611822103548"
"KOREA 5","KOREA 50","0.31546757866640779"
"A&O SCI 3","A&O SCI 1","0.2668143676483245"
"A&O SCI 3","A&O SCI 2","0.13255271498766164"
"A&O SCI 1","A&O SCI 3","0.2668143676483245"
"HIST 176C","HIST 161","0.13399077282068991"
"FILM TV 175B","THEATER C144C","0.13539213384945586"
"THEATER 171A","THEATER 150","0.20687803727871262"
"SCAND C180","SCAND C171","0.18688094226070714"
"SCAND C180","SCAND 134","0.10179594938297017"
"SOCIOL 173","POL SCI 169","0.21838674151319873"
"SOCIOL 173","SOCIOL 180B","0.15481584634732518"
"SOCIOL 173","SOCIOL 182","0.11999126850582041"
"SOCIOL 173","HIST 154","0.10966300479468324"
"SOCIOL 173","POL SCI 124C","0.10715882761300853"
"CHICANO 191","LBR&WS 188","0.55132437493586794"
"MUSC 60EW","MUSC 160EW","0.11360949033354849"
"ITALIAN 102A","ITALIAN 152","0.19957312911978103"
"BIOENGR C139A","BIOENGR CM103","0.10802945564723665"
"COMM ST 103B","COMM ST 167","0.12463545947086879"
"ETHNMUS C165","ETHNMUS C122B","0.13617450343017495"
"ETHNMUS C165","ETHNMUS 175","0.12269720294295577"
"ETHNMUS C165","ETHNMUS M111","0.11808536134108705"
"HIST 141B","HIST 136B","0.16513073508727882"
"HIST 141B","HIST 114B","0.12363223461665626"
"HIST 141B","HIST 138B","0.12238712053472239"
"HIST 141B","HIST M151B","0.11872205484781549"
"PSYCH 152","PHILOS 170","0.1504038824116905"
"PSYCH 152","COM HLT 100","0.13890663286710755"
"PSYCH 152","SOC GEN M144","0.10091766148243525"
"ENGL 121","ENGL 120","0.38257005204720779"
"DIS STD M149","SOCIOL M120","0.77391477469241721"
"MAT SCI 120","MAT SCI 111","0.20469949831519202"
"MAT SCI 120","PHYSICS 140B","0.12415133555054665"
"EL ENGR 123B","PHYSICS 140B","0.25627725690138131"
"HIST 96W","HIST 97E","0.11023518640873423"
"SLAVC 87","CIVIC 50SL","0.14701797662336369"
"THEATER 25A","THEATER 125A","0.18871872711977217"
"THEATER 25B","THEATER 125A","0.18871872711977217"
"ARABIC 103B","ARABIC M110","0.29122349523644925"
"ARABIC 103B","COM LIT M110","0.16168075486724617"
"COM SCI 188SB","PSYCH 188SB","0.81218123748232918"
"COM SCI 188SB","GENDER 188SB","0.46118367610172795"
"COM SCI 188SB","EPIDEM 188SB","0.41380333279344944"
"FILM TV 183A","FILM TV 188A","0.2275616040892294"
"FILM TV 183A","FILM TV 122M","0.16591880605863132"
"MATH 135","MATH 134","0.21422162071776443"
"MATH 135","EL ENGR 102","0.14006054398306508"
"MATH 135","PHYSICS 132","0.11543346057671104"
"MATH 132","PHYSICS 132","0.18296844610102059"
"CHIN 151","CHIN 150B","0.24826530372555961"
"CHIN 151","CHIN 103","0.18585103727759494"
"ANTHRO 175Q","SOCIOL 181A","0.20460090510691711"
"MUSC 162BW","MUSC 62BW","0.11469811876242496"
"PORTGSE 130A","PORTGSE 100A","0.15992645499132049"
"LING 120A","LING M177","0.11318090649584113"
"LING 120B","LING 110G","0.12408261024783385"
"AF AMER M18","CHICANO M18","0.91814245869876465"
"ASIAN M60W","ASIAN M61","0.38780707901261113"
"ASIAN M60W","RELIGN M61","0.2852502450191074"
"COM SCI CM122","CHEM CM160B","0.71055139035302561"
"PSYCH 195A","MGMT 195","0.31022992932422622"
"PSYCH 195A","HIST 195CE","0.16805906751216063"
"ENGL 188SB","PSYCH 188SB","0.75637633795974302"
"ENGL 188SB","EPIDEM 188SB","0.36502206501698037"
"MIL SCI 132","COMM ST 185","0.14954763135595153"
"MIL SCI 132","COMM ST 109","0.1211929563913472"
"HIST M150B","AF AMER M158B","0.91908636707482594"
"RELIGN M40","SLAVC M40","0.80226274728688129"
"RELIGN M40","RELIGN M50","0.14219724155313346"
"SRB CRO 187J","POLSH 187C","0.65364831628593489"
"LATIN 100","LATIN 131","0.38393102450236588"
"SWAHILI 5","SWAHILI 2","0.8654053050040863"
"PHYSICS 6A","PHYSICS 12","0.13362570009078067"
"PHYSICS 6C","PHYSICS 12","0.13386436381978684"
"FRNCH 12","FRNCH 60","0.41594428461751676"
"FRNCH 12","FRNCH 14","0.17461190568537344"
"ANTHRO M140","LING M146","0.93464717159120647"
"ANTHRO M140","ANTHRO 139","0.12239962323464111"
"CHIN 2A","CHIN 40","0.34591100398287139"
"MUSC 61CW","MUSC 161CW","0.11360949033354849"
"EL ENGR 11L","EL ENGR 10","0.483185501330542"
"CHICANO CM106","CHICANO M116","0.12141449192656924"
"CHICANO CM106","COM HLT 100","0.11470701446243123"
"GEOG 132","GEOG M131","0.1367472525249733"
