"class_id","lecture_id","class_type","section","course_id","title","major","major_code","term","days","start_time","end_time","location","instructor","url"
"142187205","142187200","LAB","1E","CHEM 30BL","Organic Chemistry Laboratory I","Chemistry and Biochemistry","CHEM","17W","Thursday","1:30pm","5:20pm","Young Hall Room 1379","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=CHEM&crs_catlg_no=0030BL&class_id=142187205&class_no=%20001"
"142092201","142092200","DIS","1A","CHEM 30C","Organic Chemistry III: Reactivity, Synthesis, and Biomolecules","Chemistry and Biochemistry","CHEM","17W","Monday","10am","10:50am","Botany Building Room 133","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=CHEM&crs_catlg_no=0030C&class_id=142092201&class_no=%20001"
"142092202","142092200","DIS","1B","CHEM 30C","Organic Chemistry III: Reactivity, Synthesis, and Biomolecules","Chemistry and Biochemistry","CHEM","17W","Tuesday","8am","8:50am","Moore Hall Room 1003","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=CHEM&crs_catlg_no=0030C&class_id=142092202&class_no=%20001"
"142092203","142092200","DIS","1C","CHEM 30C","Organic Chemistry III: Reactivity, Synthesis, and Biomolecules","Chemistry and Biochemistry","CHEM","17W","Wednesday","9am","9:50am","Boelter Hall Room 5273","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=CHEM&crs_catlg_no=0030C&class_id=142092203&class_no=%20001"
"142092204","142092200","DIS","1D","CHEM 30C","Organic Chemistry III: Reactivity, Synthesis, and Biomolecules","Chemistry and Biochemistry","CHEM","17W","Wednesday","10am","10:50am","Young Hall Room 6096","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=CHEM&crs_catlg_no=0030C&class_id=142092204&class_no=%20001"
"142092205","142092200","DIS","1E","CHEM 30C","Organic Chemistry III: Reactivity, Synthesis, and Biomolecules","Chemistry and Biochemistry","CHEM","17W","Wednesday","12pm","12:50pm","Young Hall Room 6096","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=CHEM&crs_catlg_no=0030C&class_id=142092205&class_no=%20001"
"142092206","142092200","DIS","1F","CHEM 30C","Organic Chemistry III: Reactivity, Synthesis, and Biomolecules","Chemistry and Biochemistry","CHEM","17W","Thursday","8am","8:50am","Young Hall Room 6096","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=CHEM&crs_catlg_no=0030C&class_id=142092206&class_no=%20001"
"142092207","142092200","DIS","1G","CHEM 30C","Organic Chemistry III: Reactivity, Synthesis, and Biomolecules","Chemistry and Biochemistry","CHEM","17W","Thursday","9am","9:50am","Young Hall Room 6096","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=CHEM&crs_catlg_no=0030C&class_id=142092207&class_no=%20001"
"142092208","142092200","DIS","1H","CHEM 30C","Organic Chemistry III: Reactivity, Synthesis, and Biomolecules","Chemistry and Biochemistry","CHEM","17W","Friday","9am","9:50am","Physics and Astronomy Building Room 1749","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=CHEM&crs_catlg_no=0030C&class_id=142092208&class_no=%20001"
"142092209","142092200","DIS","1I","CHEM 30C","Organic Chemistry III: Reactivity, Synthesis, and Biomolecules","Chemistry and Biochemistry","CHEM","17W","Friday","12pm","12:50pm","Boelter Hall Room 4413","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=CHEM&crs_catlg_no=0030C&class_id=142092209&class_no=%20001"
"142189201","142189200","LAB","1A","CHEM 30CL","Organic Chemistry Laboratory II","Chemistry and Biochemistry","CHEM","17W","Tuesday, Thursday","1pm","3:50pm","Young Hall Room 6072","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=CHEM&crs_catlg_no=0030CL&class_id=142189201&class_no=%20001"
"142189202","142189200","LAB","1B","CHEM 30CL","Organic Chemistry Laboratory II","Chemistry and Biochemistry","CHEM","17W","Wednesday, Friday","1pm","3:50pm","Young Hall Room 6072","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=CHEM&crs_catlg_no=0030CL&class_id=142189202&class_no=%20001"
"142350201","142350200","DIS","1A","CHEM 110A","Physical Chemistry: Chemical Thermodynamics","Chemistry and Biochemistry","CHEM","17W","Tuesday","9am","9:50am","Young Hall Room 2200","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=CHEM&crs_catlg_no=0110A&class_id=142350201&class_no=%20001"
"142350202","142350175","TUT","1AA","CHEM 110A","Physical Chemistry: Chemical Thermodynamics","Chemistry and Biochemistry","CHEM","17W","Thursday","9am","9:50am","Young Hall Room 2200","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=CHEM&crs_catlg_no=0110A&class_id=142350202&class_no=%20001"
"142350211","142350210","DIS","2A","CHEM 110A","Physical Chemistry: Chemical Thermodynamics","Chemistry and Biochemistry","CHEM","17W","Tuesday","11am","11:50am","Young Hall Room 2200","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=CHEM&crs_catlg_no=0110A&class_id=142350211&class_no=%20002"
"142350212","142350185","TUT","2AA","CHEM 110A","Physical Chemistry: Chemical Thermodynamics","Chemistry and Biochemistry","CHEM","17W","Thursday","11am","11:50am","Young Hall Room 2200","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=CHEM&crs_catlg_no=0110A&class_id=142350212&class_no=%20002"
"142410201","142410200","LAB","1A","CHEM 114","Physical Chemistry Laboratory","Chemistry and Biochemistry","CHEM","17W","Tuesday, Thursday","1pm","4:50pm","Young Hall Room 1110","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=CHEM&crs_catlg_no=0114&class_id=142410201&class_no=%20001"
"142410202","142410200","LAB","1B","CHEM 114","Physical Chemistry Laboratory","Chemistry and Biochemistry","CHEM","17W","Wednesday, Friday","1pm","4:50pm","Young Hall Room 1110","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=CHEM&crs_catlg_no=0114&class_id=142410202&class_no=%20001"
"142416201","142416200","DIS","1A","CHEM C115B","Quantum Chemistry","Chemistry and Biochemistry","CHEM","17W","Friday","10am","10:50am","Young Hall Room 3069","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=CHEM&crs_catlg_no=0115B+C&class_id=142416201&class_no=%20001"
"142456201","142456200","DIS","1A","CHEM C123B","Classical and Statistical Thermodynamics","Chemistry and Biochemistry","CHEM","17W","Friday","9am","9:50am","Young Hall Room 3069","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=CHEM&crs_catlg_no=0123B+C&class_id=142456201&class_no=%20001"
"142570201","142570200","DIS","1A","CHEM C143A","Structure and Mechanism in Organic Chemistry","Chemistry and Biochemistry","CHEM","17W","Monday, Tuesday","4pm","4:50pm","Physics and Astronomy Building Room 1434A","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=CHEM&crs_catlg_no=0143A+C&class_id=142570201&class_no=%20001"
"142637201","142637200","DIS","1A","CHEM 153A","Biochemistry: Introduction to Structure, Enzymes, and Metabolism","Chemistry and Biochemistry","CHEM","17W","Monday","11am","11:50am","Botany Building Room 133","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=CHEM&crs_catlg_no=0153A&class_id=142637201&class_no=%20001"
"142637202","142637200","DIS","1B","CHEM 153A","Biochemistry: Introduction to Structure, Enzymes, and Metabolism","Chemistry and Biochemistry","CHEM","17W","Tuesday","8am","8:50am","Boelter Hall Room 5420","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=CHEM&crs_catlg_no=0153A&class_id=142637202&class_no=%20001"
"142637203","142637200","DIS","1C","CHEM 153A","Biochemistry: Introduction to Structure, Enzymes, and Metabolism","Chemistry and Biochemistry","CHEM","17W","Wednesday","8am","8:50am","Geology Building Room 6704","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=CHEM&crs_catlg_no=0153A&class_id=142637203&class_no=%20001"
"142637204","142637200","DIS","1D","CHEM 153A","Biochemistry: Introduction to Structure, Enzymes, and Metabolism","Chemistry and Biochemistry","CHEM","17W","Wednesday","9am","9:50am","Royce Hall Room 164","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=CHEM&crs_catlg_no=0153A&class_id=142637204&class_no=%20001"
"142637205","142637200","DIS","1E","CHEM 153A","Biochemistry: Introduction to Structure, Enzymes, and Metabolism","Chemistry and Biochemistry","CHEM","17W","Wednesday","12pm","12:50pm","Young Hall Room 3069","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=CHEM&crs_catlg_no=0153A&class_id=142637205&class_no=%20001"
"142637206","142637200","DIS","1F","CHEM 153A","Biochemistry: Introduction to Structure, Enzymes, and Metabolism","Chemistry and Biochemistry","CHEM","17W","Thursday","8am","8:50am","Boelter Hall Room 5422","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=CHEM&crs_catlg_no=0153A&class_id=142637206&class_no=%20001"
"142637207","142637200","DIS","1G","CHEM 153A","Biochemistry: Introduction to Structure, Enzymes, and Metabolism","Chemistry and Biochemistry","CHEM","17W","Friday","8am","8:50am","Boelter Hall Room 4413","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=CHEM&crs_catlg_no=0153A&class_id=142637207&class_no=%20001"
"142637208","142637200","DIS","1H","CHEM 153A","Biochemistry: Introduction to Structure, Enzymes, and Metabolism","Chemistry and Biochemistry","CHEM","17W","Friday","10am","10:50am","Botany Building Room 133","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=CHEM&crs_catlg_no=0153A&class_id=142637208&class_no=%20001"
"142637209","142637200","DIS","1I","CHEM 153A","Biochemistry: Introduction to Structure, Enzymes, and Metabolism","Chemistry and Biochemistry","CHEM","17W","Friday","1pm","1:50pm","Public Affairs Building Room 2284","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=CHEM&crs_catlg_no=0153A&class_id=142637209&class_no=%20001"
"142637221","142637220","DIS","2A","CHEM 153A","Biochemistry: Introduction to Structure, Enzymes, and Metabolism","Chemistry and Biochemistry","CHEM","17W","Monday","11am","11:50am","Boelter Hall Room 4413","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=CHEM&crs_catlg_no=0153A&class_id=142637221&class_no=%20002"
"142637222","142637220","DIS","2B","CHEM 153A","Biochemistry: Introduction to Structure, Enzymes, and Metabolism","Chemistry and Biochemistry","CHEM","17W","Tuesday","8am","8:50am","Boelter Hall Room 5422","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=CHEM&crs_catlg_no=0153A&class_id=142637222&class_no=%20002"
"142637223","142637220","DIS","2C","CHEM 153A","Biochemistry: Introduction to Structure, Enzymes, and Metabolism","Chemistry and Biochemistry","CHEM","17W","Tuesday","1pm","1:50pm","Bunche Hall Room 3117","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=CHEM&crs_catlg_no=0153A&class_id=142637223&class_no=%20002"
"142637224","142637220","DIS","2D","CHEM 153A","Biochemistry: Introduction to Structure, Enzymes, and Metabolism","Chemistry and Biochemistry","CHEM","17W","Wednesday","8am","8:50am","Mathematical Sciences Room 5118","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=CHEM&crs_catlg_no=0153A&class_id=142637224&class_no=%20002"
"142637225","142637220","DIS","2E","CHEM 153A","Biochemistry: Introduction to Structure, Enzymes, and Metabolism","Chemistry and Biochemistry","CHEM","17W","Wednesday","11am","11:50am","La Kretz Hall Room 120","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=CHEM&crs_catlg_no=0153A&class_id=142637225&class_no=%20002"
"142637226","142637220","DIS","2F","CHEM 153A","Biochemistry: Introduction to Structure, Enzymes, and Metabolism","Chemistry and Biochemistry","CHEM","17W","Wednesday","12pm","12:50pm","Boelter Hall Room 5422","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=CHEM&crs_catlg_no=0153A&class_id=142637226&class_no=%20002"
"142637227","142637220","DIS","2G","CHEM 153A","Biochemistry: Introduction to Structure, Enzymes, and Metabolism","Chemistry and Biochemistry","CHEM","17W","Thursday","8am","8:50am","La Kretz Hall Room 120","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=CHEM&crs_catlg_no=0153A&class_id=142637227&class_no=%20002"
"142637228","142637220","DIS","2H","CHEM 153A","Biochemistry: Introduction to Structure, Enzymes, and Metabolism","Chemistry and Biochemistry","CHEM","17W","Friday","8am","8:50am","Mathematical Sciences Room 5225","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=CHEM&crs_catlg_no=0153A&class_id=142637228&class_no=%20002"
"142637229","142637220","DIS","2I","CHEM 153A","Biochemistry: Introduction to Structure, Enzymes, and Metabolism","Chemistry and Biochemistry","CHEM","17W","Friday","1pm","1:50pm","Public Affairs Building Room 1264","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=CHEM&crs_catlg_no=0153A&class_id=142637229&class_no=%20002"
"142638201","142638200","DIS","1A","CHEM 153B","Biochemistry: DNA, RNA, and Protein Synthesis","Chemistry and Biochemistry","CHEM","17W","Tuesday","8am","8:50am","Young Hall Room 3069","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=CHEM&crs_catlg_no=0153B&class_id=142638201&class_no=%20001"
"142638202","142638200","DIS","1B","CHEM 153B","Biochemistry: DNA, RNA, and Protein Synthesis","Chemistry and Biochemistry","CHEM","17W","Tuesday","9am","9:50am","Young Hall Room 6096","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=CHEM&crs_catlg_no=0153B&class_id=142638202&class_no=%20001"
"142638203","142638200","DIS","1C","CHEM 153B","Biochemistry: DNA, RNA, and Protein Synthesis","Chemistry and Biochemistry","CHEM","17W","Wednesday","9am","9:50am","Boelter Hall Room 5272","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=CHEM&crs_catlg_no=0153B&class_id=142638203&class_no=%20001"
"142638204","142638200","DIS","1D","CHEM 153B","Biochemistry: DNA, RNA, and Protein Synthesis","Chemistry and Biochemistry","CHEM","17W","Wednesday","10am","10:50am","Boelter Hall Room 5420","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=CHEM&crs_catlg_no=0153B&class_id=142638204&class_no=%20001"
"142639201","142639200","DIS","1A","CHEM 153C","Biochemistry: Biosynthetic and Energy Metabolism and Its Regulation","Chemistry and Biochemistry","CHEM","17W","Monday","12pm","12:50pm","Physics and Astronomy Building Room 1749","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=CHEM&crs_catlg_no=0153C&class_id=142639201&class_no=%20001"
"142639202","142639200","DIS","1B","CHEM 153C","Biochemistry: Biosynthetic and Energy Metabolism and Its Regulation","Chemistry and Biochemistry","CHEM","17W","Tuesday","9am","9:50am","Humanities Building Room A26","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=CHEM&crs_catlg_no=0153C&class_id=142639202&class_no=%20001"
"142639203","142639200","DIS","1C","CHEM 153C","Biochemistry: Biosynthetic and Energy Metabolism and Its Regulation","Chemistry and Biochemistry","CHEM","17W","Thursday","9am","9:50am","Boelter Hall Room 5252","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=CHEM&crs_catlg_no=0153C&class_id=142639203&class_no=%20001"
"142639204","142639200","DIS","1D","CHEM 153C","Biochemistry: Biosynthetic and Energy Metabolism and Its Regulation","Chemistry and Biochemistry","CHEM","17W","Friday","2pm","2:50pm","Dodd Hall Room 162","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=CHEM&crs_catlg_no=0153C&class_id=142639204&class_no=%20001"
"142639210","142639203","TUT","G1","CHEM 153C","Biochemistry: Biosynthetic and Energy Metabolism and Its Regulation","Chemistry and Biochemistry","CHEM","17W","Tuesday, Thursday","8am","8:50am","Young Hall Room CS76","Weiss, R.L.","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=CHEM&crs_catlg_no=0153C&class_id=142639210&class_no=%20001"
"142645201","142645200","DIS","1A","CHEM 153D","Introduction to Protein Structural Biology","Chemistry and Biochemistry","CHEM","17W","Tuesday, Thursday","11am","11:50am","Young Hall Room 4216","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=CHEM&crs_catlg_no=0153D&class_id=142645201&class_no=%20001"
"142641201","142641200","LAB","1A","CHEM 153L","Biochemical Methods I","Chemistry and Biochemistry","CHEM","17W","Tuesday","1pm","4:50pm","Young Hall Room 1049","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=CHEM&crs_catlg_no=0153L&class_id=142641201&class_no=%20001"
"142641202","142641200","LAB","1B","CHEM 153L","Biochemical Methods I","Chemistry and Biochemistry","CHEM","17W","Tuesday","1pm","4:50pm","Young Hall Room 1067","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=CHEM&crs_catlg_no=0153L&class_id=142641202&class_no=%20001"
"142641203","142641200","LAB","1C","CHEM 153L","Biochemical Methods I","Chemistry and Biochemistry","CHEM","17W","Wednesday","9am","12:50pm","Young Hall Room 1049","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=CHEM&crs_catlg_no=0153L&class_id=142641203&class_no=%20001"
"142641204","142641200","LAB","1D","CHEM 153L","Biochemical Methods I","Chemistry and Biochemistry","CHEM","17W","Wednesday","9am","12:50pm","Young Hall Room 1067","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=CHEM&crs_catlg_no=0153L&class_id=142641204&class_no=%20001"
"142641205","142641200","LAB","1E","CHEM 153L","Biochemical Methods I","Chemistry and Biochemistry","CHEM","17W","Wednesday","1:30pm","5:20pm","Young Hall Room 1049","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=CHEM&crs_catlg_no=0153L&class_id=142641205&class_no=%20001"
"142641206","142641200","LAB","1F","CHEM 153L","Biochemical Methods I","Chemistry and Biochemistry","CHEM","17W","Wednesday","1:30pm","5:20pm","Young Hall Room 1067","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=CHEM&crs_catlg_no=0153L&class_id=142641206&class_no=%20001"
"142641207","142641200","LAB","1G","CHEM 153L","Biochemical Methods I","Chemistry and Biochemistry","CHEM","17W","Thursday","1pm","4:50pm","Young Hall Room 1049","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=CHEM&crs_catlg_no=0153L&class_id=142641207&class_no=%20001"
"142641208","142641200","LAB","1H","CHEM 153L","Biochemical Methods I","Chemistry and Biochemistry","CHEM","17W","Thursday","1pm","4:50pm","Young Hall Room 1067","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=CHEM&crs_catlg_no=0153L&class_id=142641208&class_no=%20001"
"142641209","142641200","LAB","1I","CHEM 153L","Biochemical Methods I","Chemistry and Biochemistry","CHEM","17W","Thursday","5:30pm","9:20pm","Young Hall Room 1049","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=CHEM&crs_catlg_no=0153L&class_id=142641209&class_no=%20001"
"142641210","142641200","LAB","1J","CHEM 153L","Biochemical Methods I","Chemistry and Biochemistry","CHEM","17W","Thursday","5:30pm","9:20pm","Young Hall Room 1067","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=CHEM&crs_catlg_no=0153L&class_id=142641210&class_no=%20001"
"142641211","142641200","LAB","1K","CHEM 153L","Biochemical Methods I","Chemistry and Biochemistry","CHEM","17W","Friday","1pm","4:50pm","Young Hall Room 1049","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=CHEM&crs_catlg_no=0153L&class_id=142641211&class_no=%20001"
"142641212","142641200","LAB","1L","CHEM 153L","Biochemical Methods I","Chemistry and Biochemistry","CHEM","17W","Friday","1pm","4:50pm","Young Hall Room 1067","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=CHEM&crs_catlg_no=0153L&class_id=142641212&class_no=%20001"
"142640201","142640200","LAB","1A","CHEM 154","Biochemical Methods II","Chemistry and Biochemistry","CHEM","17W","Tuesday, Thursday","12pm","3:50pm","Young Hall Room 6085","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=CHEM&crs_catlg_no=0154&class_id=142640201&class_no=%20001"
"142640202","142640200","LAB","1B","CHEM 154","Biochemical Methods II","Chemistry and Biochemistry","CHEM","17W","Tuesday, Thursday","4:30pm","8:20pm","Young Hall Room 6085","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=CHEM&crs_catlg_no=0154&class_id=142640202&class_no=%20001"
"142640203","142640200","LAB","1C","CHEM 154","Biochemical Methods II","Chemistry and Biochemistry","CHEM","17W","Wednesday, Friday","12pm","3:50pm","Young Hall Room 6085","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=CHEM&crs_catlg_no=0154&class_id=142640203&class_no=%20001"
"142650201","142650200","DIS","1A","CHEM 156","Physical Biochemistry","Chemistry and Biochemistry","CHEM","17W","Tuesday","10am","10:50am","Young Hall Room CS24","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=CHEM&crs_catlg_no=0156&class_id=142650201&class_no=%20001"
"142650202","142650200","DIS","1B","CHEM 156","Physical Biochemistry","Chemistry and Biochemistry","CHEM","17W","Thursday","10am","10:50am","Young Hall Room CS24","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=CHEM&crs_catlg_no=0156&class_id=142650202&class_no=%20001"
"142668201","142668200","DIS","1A","CHEM CM160B","Algorithms in Bioinformatics and Systems Biology","Chemistry and Biochemistry","CHEM","17W","Friday","12pm","1:50pm","Haines Hall Room 220","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=CHEM&crs_catlg_no=0160B+CM&class_id=142668201&class_no=%20001"
"142668202","142668200","DIS","1B","CHEM CM160B","Algorithms in Bioinformatics and Systems Biology","Chemistry and Biochemistry","CHEM","17W","Friday","2pm","3:50pm","Haines Hall Room 220","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=CHEM&crs_catlg_no=0160B+CM&class_id=142668202&class_no=%20001"
"142744201","142744200","LAB","1A","CHEM C174","Inorganic and Metalorganic Laboratory Methods","Chemistry and Biochemistry","CHEM","17W","Tuesday, Thursday","1pm","4:50pm","Young Hall Room 6110","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=CHEM&crs_catlg_no=0174++C&class_id=142744201&class_no=%20001"
"142772201","142772200","LAB","1A","CHEM 184","Chemical Instrumentation","Chemistry and Biochemistry","CHEM","17W","Tuesday, Thursday","1pm","4:50pm","Molecular Sciences Building Room 1434","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=CHEM&crs_catlg_no=0184&class_id=142772201&class_no=%20001"
"142772202","142772200","LAB","1B","CHEM 184","Chemical Instrumentation","Chemistry and Biochemistry","CHEM","17W","Wednesday, Friday","1pm","4:50pm","Molecular Sciences Building Room 1434","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=CHEM&crs_catlg_no=0184&class_id=142772202&class_no=%20001"
"542145201","542145200","DIS","1A","CHEM C223B","Classical and Statistical Thermodynamics","Chemistry and Biochemistry","CHEM","17W","Friday","9am","9:50am","Young Hall Room 3069","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=CHEM&crs_catlg_no=0223B+C&class_id=542145201&class_no=%20001"
"542268201","542268200","DIS","1A","CHEM C243A","Structure and Mechanism in Organic Chemistry","Chemistry and Biochemistry","CHEM","17W","Monday, Tuesday","4pm","4:50pm","Physics and Astronomy Building Room 1434A","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=CHEM&crs_catlg_no=0243A+C&class_id=542268201&class_no=%20001"
"542344201","542344200","DIS","1A","CHEM M252","Seminar: Advanced Methods in Computational Biology","Chemistry and Biochemistry","CHEM","17W","Friday","2pm","2:50pm","Mathematical Sciences Room 5217","Xing, Y.","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=CHEM&crs_catlg_no=0252++M&class_id=542344201&class_no=%20001"
"542361201","542361200","DIS","1A","CHEM CM260B","Algorithms in Bioinformatics and Systems Biology","Chemistry and Biochemistry","CHEM","17W","Friday","12pm","1:50pm","Haines Hall Room 220","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=CHEM&crs_catlg_no=0260B+CM&class_id=542361201&class_no=%20001"
"542361202","542361200","DIS","1B","CHEM CM260B","Algorithms in Bioinformatics and Systems Biology","Chemistry and Biochemistry","CHEM","17W","Friday","2pm","3:50pm","Haines Hall Room 220","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=CHEM&crs_catlg_no=0260B+CM&class_id=542361202&class_no=%20001"
"542510201","542510200","LAB","1A","CHEM C274","Inorganic and Metalorganic Laboratory Methods","Chemistry and Biochemistry","CHEM","17W","Tuesday, Thursday","1pm","4:50pm","Young Hall Room 6110","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=CHEM&crs_catlg_no=0274++C&class_id=542510201&class_no=%20001"
